iteration;loss
1666;0.015245181
1667;0.015036995
1668;0.01713866
1669;0.01475871
1670;0.014968925
1671;0.015107771
1672;0.016213879
1673;0.014380671
1674;0.014403047
1675;0.014709735
1676;0.01647847
1677;0.01564711
1678;0.01531728
1679;0.013647294
1680;0.015552475
1681;0.015065704
1682;0.014734416
1683;0.01514042
1684;0.014983713
1685;0.015406523
1686;0.014720573
1687;0.013565039
1688;0.016084496
1689;0.015040966
1690;0.013990166
1691;0.015715009
1692;0.014952125
1693;0.015524434
1694;0.014236204
1695;0.015461932
1696;0.014297327
1697;0.015043205
1698;0.015831895
1699;0.016232293
1700;0.015625138
1701;0.015474083
1702;0.015399863
1703;0.014799612
1704;0.015209645
1705;0.015393523
1706;0.0154340025
1707;0.015152475
1708;0.016382707
1709;0.0165004
1710;0.016710995
1711;0.016046692
1712;0.01509551
1713;0.014920412
1714;0.017714795
1715;0.015037693
1716;0.017060129
1717;0.015592292
1718;0.017934604
1719;0.016712079
1720;0.015473345
1721;0.016155979
1722;0.017000623
1723;0.015320003
1724;0.014492825
1725;0.015231188
1726;0.01712107
1727;0.016289715
1728;0.016499037
1729;0.014530898
1730;0.015655316
1731;0.016236097
1732;0.015427394
1733;0.016873738
1734;0.01536339
1735;0.015195997
1736;0.015459854
1737;0.016573831
1738;0.015978679
1739;0.015998792
1740;0.015072769
1741;0.015471021
1742;0.014532105
1743;0.016014267
1744;0.014655899
1745;0.016495677
1746;0.015930617
1747;0.014463669
1748;0.014548731
1749;0.015855929
1750;0.015042356
1751;0.016682073
1752;0.014915172
1753;0.01516956
1754;0.015687352
1755;0.015104033
1756;0.01819615
1757;0.015946366
1758;0.017744806
1759;0.016568573
1760;0.015539071
1761;0.0141884945
1762;0.015636003
1763;0.013465949
1764;0.01503858
1765;0.017639596
1766;0.015429762
1767;0.017064042
1768;0.016708177
1769;0.015382975
1770;0.01630935
1771;0.015833877
1772;0.016415501
1773;0.01678845
1774;0.016396504
1775;0.017457813
1776;0.016260566
1777;0.014523301
1778;0.017042246
1779;0.016253728
1780;0.016752917
1781;0.014978832
1782;0.016594201
1783;0.015408023
1784;0.014662916
1785;0.015851513
1786;0.016490743
1787;0.015858024
1788;0.016737131
1789;0.015848678
1790;0.015281707
1791;0.015756534
1792;0.014543921
1793;0.015222307
1794;0.0150111355
1795;0.015639152
1796;0.016391736
1797;0.014802353
1798;0.015645241
1799;0.014344197
1800;0.014729658
1801;0.0148259755
1802;0.014241342
1803;0.014406303
1804;0.014517846
1805;0.014340328
1806;0.013784733
1807;0.014478329
1808;0.01453715
1809;0.014394121
1810;0.015822746
1811;0.015933605
1812;0.016024878
1813;0.015360425
1814;0.016316041
1815;0.0142611265
1816;0.015247612
1817;0.015276979
1818;0.014695343
1819;0.013691857
1820;0.016037717
1821;0.0144913
1822;0.015048554
1823;0.01341009
1824;0.01587418
1825;0.015341399
1826;0.015693083
1827;0.01471561
1828;0.01547446
1829;0.015186833
1830;0.016294647
1831;0.014564643
1832;0.014126504
1833;0.014700845
1834;0.015193126
1835;0.013470631
1836;0.013973901
1837;0.014807841
1838;0.01359693
1839;0.014925265
1840;0.0139809195
1841;0.013078421
1842;0.014807899
1843;0.01424022
1844;0.015539417
1845;0.014034193
1846;0.014823711
1847;0.014713565
1848;0.015858978
1849;0.0155243175
1850;0.0139652565
1851;0.015152986
1852;0.015730279
1853;0.01594033
1854;0.014520565
1855;0.014325522
1856;0.014847829
1857;0.015464197
1858;0.014631748
1859;0.013717445
1860;0.014118755
1861;0.014938727
1862;0.013839535
1863;0.014921216
1864;0.013302059
1865;0.014380895
1866;0.013921144
1867;0.015266377
1868;0.014204156
1869;0.0148672005
1870;0.015216878
1871;0.012823927
1872;0.014428544
1873;0.0141680725
1874;0.013290313
1875;0.014155708
1876;0.015183287
1877;0.014228791
1878;0.013905253
1879;0.01315864
1880;0.013653424
1881;0.014365316
1882;0.015555619
1883;0.014071264
1884;0.014580264
1885;0.014007
1886;0.014332019
1887;0.012177739
1888;0.012917314
1889;0.014559173
1890;0.013531563
1891;0.012996179
1892;0.015622191
1893;0.014707446
1894;0.016011395
1895;0.015817156
1896;0.014642572
1897;0.014725387
1898;0.015180956
1899;0.014999565
1900;0.014363712
1901;0.015426579
1902;0.013448158
1903;0.016069006
1904;0.0138217285
1905;0.015744206
1906;0.014732328
1907;0.015882708
1908;0.015912812
1909;0.014103215
1910;0.01582465
1911;0.015899967
1912;0.016604805
1913;0.013343994
1914;0.016137125
1915;0.0144295655
1916;0.015652064
1917;0.014554212
1918;0.014508339
1919;0.014641587
1920;0.013427414
1921;0.014234375
1922;0.01389076
1923;0.013682138
1924;0.012317086
1925;0.013869162
1926;0.0137501
1927;0.013163335
1928;0.014496366
1929;0.013580975
1930;0.013766486
1931;0.014592289
1932;0.015032724
1933;0.017290004
1934;0.013800966
1935;0.015754009
1936;0.014734782
1937;0.013999758
1938;0.013976881
1939;0.014995238
1940;0.013608832
1941;0.013629319
1942;0.013449583
1943;0.013016354
1944;0.014262345
1945;0.012861139
1946;0.013218474
1947;0.013021447
1948;0.014521427
1949;0.013397197
1950;0.013055671
1951;0.013971452
1952;0.012910334
1953;0.014423379
1954;0.013035817
1955;0.013527167
1956;0.013955441
1957;0.014092095
1958;0.013370368
1959;0.013056123
1960;0.012304416
1961;0.0138789965
1962;0.014923517
1963;0.014525865
1964;0.015097046
1965;0.013328372
1966;0.013947072
1967;0.013886735
1968;0.014491683
1969;0.014374718
1970;0.013954204
1971;0.012363519
1972;0.012979364
1973;0.01156145
1974;0.014023413
1975;0.012198397
1976;0.013633005
1977;0.0137198735
1978;0.012766602
1979;0.014495523
1980;0.01419844
1981;0.0132125225
1982;0.014063772
1983;0.013749067
1984;0.013396686
1985;0.013000273
1986;0.01408332
1987;0.013456404
1988;0.013188447
1989;0.013228588
1990;0.016498044
1991;0.013555728
1992;0.014108794
1993;0.014617216
1994;0.012826668
1995;0.013111302
1996;0.013948631
1997;0.013094155
1998;0.014702555
1999;0.013653699
2000;0.013819421
2001;0.014046879
2002;0.012517085
2003;0.014517285
2004;0.013685664
2005;0.013188934
2006;0.013757079
2007;0.013871228
2008;0.015188374
2009;0.013320882
2010;0.01475674
2011;0.012662746
2012;0.01423089
2013;0.013412831
2014;0.013953246
2015;0.014413156
2016;0.012952658
2017;0.012208934
2018;0.013573045
2019;0.014954405
2020;0.0134527255
2021;0.013458049
2022;0.014289541
2023;0.013482608
2024;0.012066256
2025;0.0139024295
2026;0.0136751905
2027;0.015216603
2028;0.014822598
2029;0.015087025
2030;0.012975417
2031;0.014618351
2032;0.014120522
2033;0.013754809
2034;0.014989088
2035;0.013383556
2036;0.014342591
2037;0.013431474
2038;0.0128452005
2039;0.013429123
2040;0.012429341
2041;0.012987839
2042;0.012285769
2043;0.014863266
2044;0.0110387355
2045;0.013554318
2046;0.0123715615
2047;0.013286632
2048;0.013308242
2049;0.011692624
2050;0.014636525
2051;0.014707413
2052;0.012980882
2053;0.0132246055
2054;0.013668194
2055;0.013422133
2056;0.013083747
2057;0.013589173
2058;0.012349987
2059;0.011446221
2060;0.0143069755
2061;0.013216844
2062;0.013274204
2063;0.013876377
2064;0.012512933
2065;0.013746219
2066;0.012078707
2067;0.012951119
2068;0.013503484
2069;0.012587594
2070;0.013050813
2071;0.014799218
2072;0.014246111
2073;0.014827728
2074;0.012224849
2075;0.013523437
2076;0.0137372585
2077;0.013130225
2078;0.013806854
2079;0.01404316
2080;0.012553812
2081;0.013585787
2082;0.013016589
2083;0.012624057
2084;0.012837696
2085;0.013402976
2086;0.013506219
2087;0.013422421
2088;0.014238747
2089;0.012433347
2090;0.011874041
2091;0.013412939
2092;0.012025697
2093;0.012960473
2094;0.011764897
2095;0.011975397
2096;0.011442255
2097;0.012865299
2098;0.013156075
2099;0.013228275
2100;0.012882231
2101;0.013242507
2102;0.012969101
2103;0.012808344
2104;0.013004402
2105;0.01144886
2106;0.013059782
2107;0.012999914
2108;0.0132412445
2109;0.012147403
2110;0.014358177
2111;0.012514846
2112;0.012699114
2113;0.014216195
2114;0.0122415405
2115;0.013119518
2116;0.012639196
2117;0.014302563
2118;0.01334044
2119;0.013896934
2120;0.011748098
2121;0.013068683
2122;0.014661501
2123;0.013320939
2124;0.012687368
2125;0.012670752
2126;0.012954248
2127;0.012048101
2128;0.013301078
2129;0.011657525
2130;0.012820271
2131;0.012290375
2132;0.012650301
2133;0.012240074
2134;0.012479897
2135;0.01296241
2136;0.013038004
2137;0.01174418
2138;0.012283621
2139;0.0125049725
2140;0.013469914
2141;0.012813857
2142;0.012132813
2143;0.012384112
2144;0.011300484
2145;0.012751538
2146;0.012545727
2147;0.012648212
2148;0.012227701
2149;0.011695461
2150;0.012951021
2151;0.011704192
2152;0.013651347
2153;0.011739713
2154;0.013938986
2155;0.013451398
2156;0.014048676
2157;0.013501611
2158;0.014067985
2159;0.013449324
2160;0.013306167
2161;0.015317742
2162;0.0121567305
2163;0.014092522
2164;0.01328404
2165;0.013106527
2166;0.014397191
2167;0.012765134
2168;0.013130201
2169;0.013758689
2170;0.0133571755
2171;0.013674345
2172;0.012282002
2173;0.014022451
2174;0.0123650655
2175;0.013290668
2176;0.012193393
2177;0.012470495
2178;0.013058865
2179;0.012960736
2180;0.012292754
2181;0.011821954
2182;0.012659591
2183;0.012507165
2184;0.011900755
2185;0.012845926
2186;0.01253812
2187;0.012463095
2188;0.011985853
2189;0.012141417
2190;0.0130103
2191;0.013280496
2192;0.013407168
2193;0.011852283
2194;0.011844529
2195;0.0142431855
2196;0.013099893
2197;0.014005394
2198;0.012965535
2199;0.012665802
2200;0.012368233
2201;0.012521198
2202;0.01117564
2203;0.012564635
2204;0.014151756
2205;0.01253864
2206;0.013621478
2207;0.012573512
2208;0.012943187
2209;0.01255592
2210;0.012860195
2211;0.012863628
2212;0.013017906
2213;0.012187061
2214;0.011763409
2215;0.011182036
2216;0.011576889
2217;0.01249304
2218;0.012951972
2219;0.011559691
2220;0.012335745
2221;0.012647474
2222;0.012811482
2223;0.012654346
2224;0.012128305
2225;0.012361675
2226;0.012794054
2227;0.012742009
2228;0.013224674
2229;0.011993935
2230;0.01338877
2231;0.011908336
2232;0.012457879
2233;0.012047838
2234;0.013632109
2235;0.012418536
2236;0.013186014
2237;0.012274944
2238;0.012249896
2239;0.01139531
2240;0.012917392
2241;0.011191351
2242;0.013418201
2243;0.011786365
2244;0.012252793
2245;0.011937333
2246;0.010860369
2247;0.013241793
2248;0.012227812
2249;0.013068063
2250;0.012168754
2251;0.012453329
2252;0.011993259
2253;0.01375387
2254;0.012755216
2255;0.012190019
2256;0.011361411
2257;0.012239518
2258;0.012535183
2259;0.012996047
2260;0.011508675
2261;0.014709493
2262;0.0117337685
2263;0.012453647
2264;0.011826421
2265;0.013127128
2266;0.01117447
2267;0.012543076
2268;0.011086518
2269;0.013324112
2270;0.0125144245
2271;0.012944666
2272;0.0128335655
2273;0.0130146
2274;0.011450458
2275;0.011534819
2276;0.011894406
2277;0.013303809
2278;0.011459205
2279;0.010634271
2280;0.012004033
2281;0.010870017
2282;0.011817876
2283;0.011666512
2284;0.011078613
2285;0.0133755505
2286;0.012510147
2287;0.011747496
2288;0.013467124
2289;0.012980147
2290;0.0131427655
2291;0.013035756
2292;0.0118184835
2293;0.0126759205
2294;0.011547459
2295;0.012114309
2296;0.01120084
2297;0.012076404
2298;0.011894276
2299;0.012892423
2300;0.010778593
2301;0.011855959
2302;0.011860293
2303;0.011551738
2304;0.012052057
2305;0.013492553
2306;0.010719046
2307;0.011668849
2308;0.0126328375
2309;0.011558512
2310;0.013078338
2311;0.012466892
2312;0.012826733
2313;0.011498222
2314;0.013566878
2315;0.011487596
2316;0.01096089
2317;0.012656132
2318;0.011321267
2319;0.012618102
2320;0.010339238
2321;0.012445755
2322;0.011399291
2323;0.012290183
2324;0.0124320295
2325;0.012004414
2326;0.011403639
2327;0.012087842
2328;0.010868852
2329;0.011485934
2330;0.010855848
2331;0.011482164
2332;0.011041297
2333;0.012236201
2334;0.010767562
2335;0.011469812
2336;0.010483243
2337;0.0104819555
2338;0.011615865
2339;0.01101941
2340;0.011866872
2341;0.011154069
2342;0.01072507
2343;0.011628399
2344;0.011241148
2345;0.011037273
2346;0.011314049
2347;0.011417689
2348;0.012621645
2349;0.011760775
2350;0.011231089
2351;0.0144756865
2352;0.013951989
2353;0.0126255015
2354;0.012278194
2355;0.011265949
2356;0.012124332
2357;0.010946043
2358;0.011728518
2359;0.011598258
2360;0.011905379
2361;0.010215617
2362;0.012477827
2363;0.011553087
2364;0.012142232
2365;0.011619629
2366;0.013397293
2367;0.012756791
2368;0.012489745
2369;0.010818636
2370;0.013013325
2371;0.010993708
2372;0.01349613
2373;0.011437865
2374;0.01324258
2375;0.011799667
2376;0.013561316
2377;0.011879319
2378;0.012189716
2379;0.011349933
2380;0.012652766
2381;0.012264548
2382;0.012252154
2383;0.011262661
2384;0.0121211
2385;0.011754208
2386;0.012953111
2387;0.011120817
2388;0.010630593
2389;0.01224105
2390;0.011000523
2391;0.011526031
2392;0.011174807
2393;0.012300081
2394;0.011931018
2395;0.011859182
2396;0.010928029
2397;0.011589082
2398;0.01227174
2399;0.011751909
2400;0.0117269615
2401;0.010578763
2402;0.011333637
2403;0.012107045
2404;0.01149651
2405;0.011605899
2406;0.011823561
2407;0.011542251
2408;0.011262698
2409;0.011280158
2410;0.010759154
2411;0.012463149
2412;0.011602855
2413;0.012184692
2414;0.010989219
2415;0.011808623
2416;0.012360837
2417;0.0120837595
2418;0.011899253
2419;0.012528879
2420;0.010420457
2421;0.011928193
2422;0.010114608
2423;0.013137925
2424;0.011739358
2425;0.011791492
2426;0.010987171
2427;0.012185637
2428;0.012012916
2429;0.01038377
2430;0.011521125
2431;0.010887674
2432;0.011831444
2433;0.011223469
2434;0.010861689
2435;0.01137005
2436;0.010469643
2437;0.010086546
2438;0.011143377
2439;0.010141174
2440;0.011355678
2441;0.0103164725
2442;0.011507047
2443;0.0103361085
2444;0.011287372
2445;0.011556485
2446;0.010852651
2447;0.011061686
2448;0.011120915
2449;0.009180423
2450;0.012352714
2451;0.011526557
2452;0.0114039015
2453;0.011921436
2454;0.012261895
2455;0.011480491
2456;0.01155179
2457;0.011353759
2458;0.012432702
2459;0.011389643
2460;0.010775707
2461;0.010952126
2462;0.011549778
2463;0.011329365
2464;0.010931279
2465;0.0118254125
2466;0.011636775
2467;0.012232738
2468;0.010788274
2469;0.012910607
2470;0.011247022
2471;0.01159315
2472;0.011363659
2473;0.011112532
2474;0.011301059
2475;0.011560491
2476;0.012647361
2477;0.011574749
2478;0.011485469
2479;0.01092726
2480;0.01225551
2481;0.012318724
2482;0.012850389
2483;0.011617072
2484;0.012844175
2485;0.011496987
2486;0.012622301
2487;0.011894031
2488;0.011972836
2489;0.010843284
2490;0.010540048
2491;0.011477968
2492;0.009952302
2493;0.010829201
2494;0.011533497
2495;0.0118661495
2496;0.010807814
2497;0.010480727
2498;0.009501632
2499;0.01135602
2500;0.010898112
2501;0.0116735995
2502;0.010325762
2503;0.013634497
2504;0.011431899
2505;0.012610061
2506;0.011755461
2507;0.016241401
2508;0.013296499
2509;0.01493028
2510;0.012686583
2511;0.012780174
2512;0.011905711
2513;0.012989068
2514;0.01227246
2515;0.009954328
2516;0.012460044
2517;0.0128679
2518;0.011568723
2519;0.011255663
2520;0.011926063
2521;0.010913663
2522;0.010549795
2523;0.011897633
2524;0.011225538
2525;0.011871046
2526;0.010936609
2527;0.010678795
2528;0.010889478
2529;0.011702234
2530;0.010168232
2531;0.009838354
2532;0.010639712
2533;0.010279218
2534;0.010838549
2535;0.010878097
2536;0.012242892
2537;0.010631468
2538;0.010900621
2539;0.010503748
2540;0.010171926
2541;0.0130379805
2542;0.010534852
2543;0.010087758
2544;0.010181375
2545;0.011276413
2546;0.011537027
2547;0.011337202
2548;0.01073208
2549;0.010480568
2550;0.011938024
2551;0.009897266
2552;0.010560222
2553;0.0113812
2554;0.010645986
2555;0.010427122
2556;0.010161046
2557;0.011198515
2558;0.011638725
2559;0.010411249
2560;0.010228135
2561;0.010790716
2562;0.010410521
2563;0.0106476145
2564;0.010406174
2565;0.011025767
2566;0.011216836
2567;0.0102849025
2568;0.009825847
2569;0.010848764
2570;0.011245964
2571;0.011114239
2572;0.011513144
2573;0.010652203
2574;0.011427069
2575;0.0105324965
2576;0.010748848
2577;0.010659512
2578;0.010642261
2579;0.010658904
2580;0.009838361
2581;0.010712858
2582;0.01146407
2583;0.011810408
2584;0.01075167
2585;0.011331062
2586;0.009736242
2587;0.010750318
2588;0.011380871
2589;0.009631006
2590;0.010113442
2591;0.009466879
2592;0.010778886
2593;0.010147007
2594;0.010416469
2595;0.010691466
2596;0.010238118
2597;0.010539884
2598;0.01058919
2599;0.010414414
2600;0.011342385
2601;0.0098977415
2602;0.010934428
2603;0.010122677
2604;0.010194005
2605;0.010299936
2606;0.011327395
2607;0.009029924
2608;0.010571737
2609;0.011747673
2610;0.01123271
2611;0.009314466
2612;0.010398358
2613;0.010601115
2614;0.011214331
2615;0.009805986
2616;0.009901544
2617;0.009342206
2618;0.010928948
2619;0.010129738
2620;0.010498847
2621;0.010878371
2622;0.011567963
2623;0.011045031
2624;0.010667887
2625;0.010070136
2626;0.011169946
2627;0.010341652
2628;0.010682106
2629;0.011074765
2630;0.011145058
2631;0.011454993
2632;0.0097495625
2633;0.011264384
2634;0.0125527745
2635;0.009054013
2636;0.009763211
2637;0.009616423
2638;0.010769507
2639;0.009917584
2640;0.009201023
2641;0.011224551
2642;0.011050829
2643;0.011410404
2644;0.010262604
2645;0.010407146
2646;0.011189862
2647;0.011441256
2648;0.009737246
2649;0.013983209
2650;0.012160707
2651;0.014004276
2652;0.011434333
2653;0.011021992
2654;0.012572775
2655;0.011942338
2656;0.0119782835
2657;0.011117543
2658;0.011927147
2659;0.011478525
2660;0.012689983
2661;0.010900884
2662;0.011568764
2663;0.009905305
2664;0.011367042
2665;0.0106470175
2666;0.011374267
2667;0.010348462
2668;0.013156613
2669;0.010834747
2670;0.010541875
2671;0.010134825
2672;0.011867253
2673;0.011629628
2674;0.0112171015
2675;0.010423752
2676;0.0110546835
2677;0.011774316
2678;0.010376768
2679;0.0098262625
2680;0.009995442
2681;0.009821393
2682;0.010427937
2683;0.009949597
2684;0.009739449
2685;0.010521056
2686;0.010150593
2687;0.011016746
2688;0.0098805465
2689;0.010703757
2690;0.010015661
2691;0.010960133
2692;0.010764504
2693;0.010916181
2694;0.0108985435
2695;0.0103884805
2696;0.009565378
2697;0.010416854
2698;0.011125959
2699;0.00979138
2700;0.010728794
2701;0.00965056
2702;0.009775698
2703;0.009471608
2704;0.009879561
2705;0.00999994
2706;0.009706533
2707;0.009312786
2708;0.01057802
2709;0.009231542
2710;0.009411145
2711;0.009318691
2712;0.009270753
2713;0.010019183
2714;0.0091425795
2715;0.011494657
2716;0.008683264
2717;0.011064301
2718;0.010520712
2719;0.009975299
2720;0.010190202
2721;0.010085647
2722;0.010289298
2723;0.010258707
2724;0.009909057
2725;0.009982482
2726;0.009388857
2727;0.009866251
2728;0.009437852
2729;0.0089366585
2730;0.00870346
2731;0.0111368075
2732;0.010111074
2733;0.010803023
2734;0.010301003
2735;0.010985159
2736;0.012492675
2737;0.011165755
2738;0.011437755
2739;0.011549227
2740;0.010787627
2741;0.0111407675
2742;0.010789417
2743;0.011904375
2744;0.0116268275
2745;0.010763446
2746;0.011351345
2747;0.010677591
2748;0.011412815
2749;0.0100324955
2750;0.010445918
2751;0.010733161
2752;0.009981807
2753;0.011099977
2754;0.009515967
2755;0.010184136
2756;0.009266166
2757;0.010582795
2758;0.009565234
2759;0.010796766
2760;0.009400951
2761;0.010163596
2762;0.009721028
2763;0.009444565
2764;0.010540552
2765;0.009813417
2766;0.010284244
2767;0.010078996
2768;0.010608723
2769;0.010060109
2770;0.010357639
2771;0.010909012
2772;0.011237582
2773;0.010793964
2774;0.009313744
2775;0.010498768
2776;0.010014337
2777;0.010401772
2778;0.009005422
2779;0.010153446
2780;0.011904273
2781;0.00919749
2782;0.010297139
2783;0.009517714
2784;0.009470811
2785;0.009012419
2786;0.009648305
2787;0.0103189945
2788;0.009897079
2789;0.010458027
2790;0.009707037
2791;0.0092036575
2792;0.009077835
2793;0.010092238
2794;0.009268785
2795;0.009668467
2796;0.010464973
2797;0.00861899
2798;0.010139723
2799;0.009869306
2800;0.009634841
2801;0.009793188
2802;0.008899016
2803;0.010265564
2804;0.011081145
2805;0.008675885
2806;0.008503123
2807;0.010137594
2808;0.011049065
2809;0.010353488
2810;0.0087737795
2811;0.010808155
2812;0.009673424
2813;0.00945042
2814;0.008924513
2815;0.010616948
2816;0.009719569
2817;0.010063261
2818;0.009325352
2819;0.010387935
2820;0.009244831
2821;0.01133653
2822;0.01008742
2823;0.009902541
2824;0.009794128
2825;0.009634273
2826;0.009708129
2827;0.009916889
2828;0.008901286
2829;0.009749358
2830;0.008837448
2831;0.009620038
2832;0.008582498
2833;0.008927569
2834;0.0092180595
2835;0.009561479
2836;0.009371491
2837;0.009396575
2838;0.0092718415
2839;0.009898926
2840;0.009546705
2841;0.01086143
2842;0.00976545
2843;0.0088825375
2844;0.011191989
2845;0.009822674
2846;0.010455858
2847;0.010161891
2848;0.010886833
2849;0.009935735
2850;0.011678701
2851;0.00921552
2852;0.0121236695
2853;0.011870923
2854;0.011297086
2855;0.008793
2856;0.011157307
2857;0.009437572
2858;0.01139022
2859;0.009271285
2860;0.010261137
2861;0.011070469
2862;0.011136025
2863;0.011173623
2864;0.01081506
2865;0.009121152
2866;0.010016866
2867;0.009636678
2868;0.009338969
2869;0.010153656
2870;0.010961794
2871;0.011023402
2872;0.008830883
2873;0.009132645
2874;0.009912182
2875;0.009904434
2876;0.010319528
2877;0.0090372395
2878;0.010088629
2879;0.010361824
2880;0.0099600945
2881;0.009366718
2882;0.010661181
2883;0.009712673
2884;0.010038815
2885;0.008942359
2886;0.010089712
2887;0.010318926
2888;0.010265073
2889;0.008404331
2890;0.010593895
2891;0.009680461
2892;0.009601379
2893;0.00925799
2894;0.009020623
2895;0.0102196
2896;0.009279812
2897;0.009905463
2898;0.009790792
2899;0.010580709
2900;0.009638051
2901;0.009127395
2902;0.009017527
2903;0.009611197
2904;0.009038238
2905;0.010198175
2906;0.0092203
2907;0.00887073
2908;0.009489298
2909;0.009774901
2910;0.009556662
2911;0.009480549
2912;0.008488873
2913;0.008758396
2914;0.008897924
2915;0.009373685
2916;0.0100727845
2917;0.008307174
2918;0.011143412
2919;0.009316265
2920;0.0098222885
2921;0.008672326
2922;0.009793503
2923;0.008614587
2924;0.009440688
2925;0.0088937
2926;0.009926144
2927;0.010218233
2928;0.008628483
2929;0.009388905
2930;0.009209011
2931;0.0089813555
2932;0.009861877
2933;0.007833313
2934;0.0095040975
2935;0.009401837
2936;0.009328622
2937;0.00980179
2938;0.009756265
2939;0.009289986
2940;0.009801209
2941;0.0099035
2942;0.009712654
2943;0.009630744
2944;0.009706005
2945;0.009298936
2946;0.009420957
2947;0.009329788
2948;0.009414458
2949;0.009715293
2950;0.008544445
2951;0.01004
2952;0.009282425
2953;0.01011556
2954;0.00935721
2955;0.01223292
2956;0.009467296
2957;0.010011074
2958;0.0095127495
2959;0.010635162
2960;0.010218825
2961;0.008769267
2962;0.010364184
2963;0.009408382
2964;0.011708323
2965;0.010416583
2966;0.010547336
2967;0.009607543
2968;0.010534413
2969;0.010149956
2970;0.0100220665
2971;0.010177748
2972;0.009036928
2973;0.009820031
2974;0.008805015
2975;0.009713113
2976;0.0089776
2977;0.009049695
2978;0.0095478725
2979;0.009064241
2980;0.009706309
2981;0.009961565
2982;0.00981747
2983;0.00856174
2984;0.008586815
2985;0.009193096
2986;0.009045631
2987;0.009418497
2988;0.01004083
2989;0.00845938
2990;0.008882914
2991;0.008793591
2992;0.008922953
2993;0.009139663
2994;0.009587632
2995;0.00935618
2996;0.008733367
2997;0.008948741
2998;0.009143856
2999;0.010145793
3000;0.008160397
3001;0.008993799
3002;0.009988185
3003;0.009442969
3004;0.009130273
3005;0.008979064
3006;0.009164974
3007;0.008659534
3008;0.00843855
3009;0.009124266
3010;0.009398883
3011;0.008651022
3012;0.008418683
3013;0.009164505
3014;0.008083363
3015;0.008749537
3016;0.009498146
3017;0.010245945
3018;0.008570991
3019;0.008846493
3020;0.008424614
3021;0.0094872685
3022;0.009754263
3023;0.009508949
3024;0.009034019
3025;0.00978022
3026;0.008671276
3027;0.008259176
3028;0.0087837735
3029;0.00919854
3030;0.009482881
3031;0.008956104
3032;0.009339452
3033;0.009234657
3034;0.00934495
3035;0.008824647
3036;0.008925658
3037;0.009331207
3038;0.009582504
3039;0.008360163
3040;0.008651745
3041;0.008970539
3042;0.008179609
3043;0.007958553
3044;0.008618476
3045;0.0092571685
3046;0.009084857
3047;0.009037541
3048;0.009990979
3049;0.009884761
3050;0.011039056
3051;0.010426453
3052;0.009648803
3053;0.009661857
3054;0.008569434
3055;0.008727632
3056;0.00926588
3057;0.009703665
3058;0.009874741
3059;0.009004263
3060;0.008188824
3061;0.009650311
3062;0.009189665
3063;0.009648024
3064;0.009178562
3065;0.008769989
3066;0.009109698
3067;0.008711101
3068;0.009513874
3069;0.00978216
3070;0.00970128
3071;0.008762173
3072;0.008708933
3073;0.011851287
3074;0.011611355
3075;0.009393301
3076;0.010032674
3077;0.0087164575
3078;0.008739258
3079;0.00880278
3080;0.009005053
3081;0.008567669
3082;0.009958449
3083;0.009428027
3084;0.009297097
3085;0.0085402
3086;0.00895256
3087;0.008537907
3088;0.0087952465
3089;0.007944418
3090;0.00964823
3091;0.008455234
3092;0.008911129
3093;0.009825391
3094;0.0086533865
3095;0.0077118007
3096;0.008957973
3097;0.009259264
3098;0.009067001
3099;0.008376079
3100;0.0088473605
3101;0.008714077
3102;0.00973836
3103;0.008432553
3104;0.008998425
3105;0.008786722
3106;0.008554986
3107;0.008689225
3108;0.008913377
3109;0.009298142
3110;0.008552067
3111;0.00807528
3112;0.008958787
3113;0.008514572
3114;0.007963654
3115;0.008942266
3116;0.008894369
3117;0.0098319445
3118;0.008130402
3119;0.008606326
3120;0.0076037585
3121;0.008055033
3122;0.008574565
3123;0.00710503
3124;0.009294487
3125;0.008521497
3126;0.008591328
3127;0.009157134
3128;0.008426056
3129;0.0074755736
3130;0.0088933315
3131;0.00872427
3132;0.008308307
3133;0.009284215
3134;0.008708677
3135;0.009259559
3136;0.009272414
3137;0.010277987
3138;0.009687593
3139;0.008479571
3140;0.011747979
3141;0.008622534
3142;0.009973628
3143;0.009057896
3144;0.011056935
3145;0.008463627
3146;0.00922279
3147;0.008594497
3148;0.012130547
3149;0.011925115
3150;0.014471044
3151;0.013312143
3152;0.011076306
3153;0.010441556
3154;0.011529223
3155;0.012302717
3156;0.011534066
3157;0.012208433
3158;0.009842141
3159;0.010778813
3160;0.010685221
3161;0.009322697
3162;0.011868687
3163;0.010833401
3164;0.010068687
3165;0.011585561
3166;0.009262027
3167;0.009949566
3168;0.010302547
3169;0.009934227
3170;0.009190923
3171;0.009196674
3172;0.00922404
3173;0.009451162
3174;0.010119526
3175;0.0088431705
3176;0.008843918
3177;0.008506987
3178;0.009058986
3179;0.00910458
3180;0.007913128
3181;0.007704187
3182;0.009576148
3183;0.008535828
3184;0.0077775945
3185;0.007967064
3186;0.008926838
3187;0.009472948
3188;0.008863297
3189;0.00914762
3190;0.008067885
3191;0.009569713
3192;0.0077275783
3193;0.008597784
3194;0.008614291
3195;0.008849164
3196;0.00889883
3197;0.009085075
3198;0.0082234815
3199;0.007995911
3200;0.00790358
3201;0.008399946
3202;0.009058608
3203;0.008415859
3204;0.008551696
3205;0.009146869
3206;0.0076677105
3207;0.008956464
3208;0.008507526
